Event	ID	Name			Wwise Object Path	Notes
	126614945	Menu_Button_Hit			\UI\Menu\Menu_Button_Hit	
	347845317	Play_InGame_Music			\Music\Play_InGame_Music	
	422348590	Car_Play			\Atmo\Cars\Car_Play	
	543282405	Wave_Miss			\SFX\Foley\Wave_Miss	
	645232014	Narrator_Neutral			\Dialogue\Narrator\Narrator_Neutral	
	666034363	Man_Positive			\Dialogue\People\Man_Positive	
	756234724	Wave_Hit			\SFX\Foley\Wave_Hit	
	760777789	Menu_Click			\UI\Menu\Menu_Click	
	889047188	Man_Very_Negative			\Dialogue\People\Man_Very_Negative	
	911506639	Man_Negative			\Dialogue\People\Man_Negative	
	1024076021	Woman_Negative			\Dialogue\People\Woman_Negative	
	1540417201	Menu_Button_Release			\UI\Menu\Menu_Button_Release	
	1911024840	Grandma_Very_Negative			\Dialogue\People\Grandma_Very_Negative	
	1931074718	Menu_Start_Game			\UI\Menu\Menu_Start_Game	
	2318958257	Woman_Positive			\Dialogue\People\Woman_Positive	
	2474639067	Narrator_Go			\Dialogue\Narrator\Narrator_Go	
	2862836492	Narrator_Negative			\Dialogue\Narrator\Narrator_Negative	
	2890725208	Play_StartLevel_Music			\Music\Play_StartLevel_Music	
	3032610195	Grandma_Negative			\Dialogue\People\Grandma_Negative	
	3301552740	Narrator_Positive			\Dialogue\Narrator\Narrator_Positive	
	3367768002	Woman_Very_Negative			\Dialogue\People\Woman_Very_Negative	
	3540843768	Play_MenuAndCredits_Music			\Music\Play_MenuAndCredits_Music	
	3544995775	Grandma_Positive			\Dialogue\People\Grandma_Positive	
	3640189846	Narrator_Ready			\Dialogue\Narrator\Narrator_Ready	

Effect plug-ins	ID	Name	Type				Notes
	14429959	narration_START_ready	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\narration_START_ready_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\Narrator\narration_START_ready		273200
	21487690	fx_car3	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\fx_car3_4B8CC0C5.wem		\Actor-Mixer Hierarchy\Atmo\Atmo\Cars\fx_car3		1209664
	25210492	Man_Positive_22	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_22_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_22		56546
	26825925	Man_Very_Negative_01	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Very_Negative_01_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Very_Negative\Man_Very_Negative_01		62816
	27076988	Grandma_Negative_08	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Negative_08_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Negative\Grandma_Negative_08		240832
	28841512	Man_Positive_25	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_25_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_25		58472
	32297864	Woman_Positive_04	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_04_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_04		70342
	32597010	Man_Positive_27	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_27_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_27		72332
	38564035	Woman_Negative_14	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_14_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_14		71008
	39547621	Woman_Negative_16	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_16_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_16		39690
	46350043	Man_Positive_03	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_03_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_03		61060
	53735143	Man_Negative_02	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_02_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_02		29386
	76296967	Woman_Negative_20	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_20_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_20		101576
	79042650	Woman_Negative_04	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_04_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_04		165830
	85411660	Grandma_Negative_09	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Negative_09_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Negative\Grandma_Negative_09		84986
	96849887	Man_Positive_05	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_05_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_05		76248
	96964520	Man_Positive_02	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_02_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_02		81612
	100503375	Man_Negative_27	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_27_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_27		104028
	109256533	Man_Negative_10	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_10_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_10		99130
	109703742	Grandma_Positive_03	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Positive_03_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Positive\Grandma_Positive_03		163370
	111152215	Woman_Positive_17	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_17_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_17		71152
	114133025	Man_Negative_17	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_17_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_17		91576
	119191464	fx_car1	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\fx_car1_4B8CC0C5.wem		\Actor-Mixer Hierarchy\Atmo\Atmo\Cars\fx_car1		1209664
	120168269	Wave_Hit_02	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Wave_Hit_02_389A4EB9.wem		\Actor-Mixer Hierarchy\SFX\SFX\Foley\Wave_Hit\Wave_Hit_02		100730
	123469264	Woman_Negative_17	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_17_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_17		77732
	124560204	Grandma_Positive_02	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Positive_02_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Positive\Grandma_Positive_02		129424
	128859049	Grandma_Negative_05	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Negative_05_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Negative\Grandma_Negative_05		51390
	130733422	Woman_Positive_08	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_08_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_08		51116
	133826350	narration_NEUTRAL_good	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\narration_NEUTRAL_good_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\Narrator\Narrator_Neutral\narration_NEUTRAL_good		273200
	134168759	Grandma_Very_Negative_01	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Very_Negative_01_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Very_Negative\Grandma_Very_Negative_01		143196
	155235816	Woman_Positive_25	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_25_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_25		56886
	161861598	Man_Negative_15	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_15_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_15		72976
	163546151	Man_Positive_30	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_30_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_30		53920
	167224946	Woman_Positive_26	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_26_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_26		78522
	167239402	Woman_Positive_19	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_19_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_19		57836
	176602625	Man_Positive_04	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_04_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_04		68352
	188253069	Woman_Positive_02	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_02_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_02		64374
	188543519	Man_Negative_20	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_20_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_20		62674
	190079811	Man_Positive_17	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_17_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_17		67054
	194525439	Man_Positive_28	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_28_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_28		33214
	196229172	Man_Positive_39	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_39_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_39		43870
	207811198	music_level	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\music_level_4B8CC0C5.wem		\Interactive Music Hierarchy\Music\InGame_Music\music_level\music_level		12701088
	217688540	Woman_Positive_31	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_31_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_31		48564
	218140630	Man_Positive_19	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_19_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_19		84132
	226449550	Man_Positive_32	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_32_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_32		50936
	227935623	Grandma_Negative_03	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Negative_03_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Negative\Grandma_Negative_03		98984
	238118283	Man_Negative_19	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_19_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_19		97668
	245493566	Woman_Positive_28	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_28_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_28		84940
	245615378	Woman_Negative_06	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_06_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_06		172970
	251070189	Woman_Very_Negative_06	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Very_Negative_06_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Very_Negative\Woman_Very_Negative_06		158022
	258576021	Grandma_Negative_06	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Negative_06_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Negative\Grandma_Negative_06		141912
	261013136	Woman_Negative_02	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_02_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_02		73688
	266643463	narration_NEGATIVE_pff	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\narration_NEGATIVE_pff_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\Narrator\Narrator_Negative\narration_NEGATIVE_pff		273200
	280362070	Woman_Negative_11	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_11_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_11		36100
	297534224	Woman_Very_Negative_01	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Very_Negative_01_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Very_Negative\Woman_Very_Negative_01		71458
	300029830	Grandma_Positive_11	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Positive_11_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Positive\Grandma_Positive_11		71944
	302346980	narration_NEGATIVE_really	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\narration_NEGATIVE_really_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\Narrator\Narrator_Negative\narration_NEGATIVE_really		273200
	311226976	Man_Negative_04	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_04_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_04		130580
	312319032	Grandma_Positive_06	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Positive_06_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Positive\Grandma_Positive_06		48110
	327044172	Man_Negative_24	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_24_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_24		74868
	329911965	Man_Negative_12	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_12_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_12		57268
	331625486	Man_Very_Negative_03	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Very_Negative_03_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Very_Negative\Man_Very_Negative_03		60068
	368276181	Woman_Positive_30	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_30_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_30		52608
	379661194	Grandma_Positive_10	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Positive_10_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Positive\Grandma_Positive_10		73624
	385623564	Man_Positive_34	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_34_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_34		56116
	390958042	Woman_Negative_03	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_03_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_03		78150
	392631589	Grandma_Very_Negative_04	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Very_Negative_04_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Very_Negative\Grandma_Very_Negative_04		66364
	392755562	Man_Negative_28	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_28_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_28		52656
	399268194	narration_NEUTRAL_hmm	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\narration_NEUTRAL_hmm_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\Narrator\Narrator_Neutral\narration_NEUTRAL_hmm		273200
	399636309	Man_Positive_35	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_35_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_35		52818
	403596000	Woman_Very_Negative_03	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Very_Negative_03_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Very_Negative\Woman_Very_Negative_03		102300
	405826405	Grandma_Very_Negative_03	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Very_Negative_03_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Very_Negative\Grandma_Very_Negative_03		88244
	409910108	Man_Positive_07	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_07_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_07		77562
	413198985	Woman_Negative_09	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_09_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_09		61734
	413732248	Woman_Negative_13	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_13_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_13		96346
	414521664	Woman_Positive_16	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_16_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_16		42620
	418302521	narration_POSITIVE_niceone	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\narration_POSITIVE_niceone_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\Narrator\Narrator_Positive\narration_POSITIVE_niceone		273200
	425196317	Man_Positive_38	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_38_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_38		37746
	428058345	Grandma_Positive_09	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Grandma_Positive_09_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Grandma_Positive\Grandma_Positive_09		83264
	432251244	narration_NEGATIVE_awkward	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\narration_NEGATIVE_awkward_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\Narrator\Narrator_Negative\narration_NEGATIVE_awkward		273200
	433258235	music_start	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\music_start_4B8CC0C5.wem		\Interactive Music Hierarchy\Music\StartLevel_Music\music_start\music_start		705664
	435288154	Woman_Positive_23	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_23_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_23		65920
	436857299	Woman_Negative_05	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Negative_05_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Negative\Woman_Negative_05		113848
	445123628	Man_Positive_18	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_18_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_18		60486
	445712786	Woman_Positive_14	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Woman_Positive_14_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Woman_Positive\Woman_Positive_14		37856
	453139586	Man_Positive_09	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Positive_09_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Positive\Man_Positive_09		57858
	454069176	narration_NEGATIVE_whatwere	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\narration_NEGATIVE_whatwere_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\Narrator\Narrator_Negative\narration_NEGATIVE_whatwere		341484
	460072628	Man_Negative_23	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Man_Negative_23_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\People\Man_Negative\Man_Negative_23		90278
	481146199	narration_NEGATIVE_howembarrasing	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\narration_NEGATIVE_howembarrasing_9E69E797.wem		\Actor-Mixer Hierarchy\Dialogue\Narrator\Narrator_Negative\narration_NEGATIVE_howembarrasing		341484
	481351117	Menu_Button_Hit_01	C:\Users\mikko\Documents\Git\Calamari\Calamari_WwiseProject\.cache\Windows\SFX\Menu_Button_Hit_01_E498209C.wem		\Actor-Mixer Hierarchy\UI\Menu\Menu_Button_Hit_01		109598
